Age,Gender,Introversion.Score,Sensing.Score,Thinking.Score,Judging.Score,Interest,Personality,IE
27,Female,7.09405,6.614251182,9.83472,6.135346579,Others,ESTJ,E
26,Female,1.51808,7.06864296,7.18326,7.686815557,Arts,ISTJ,I
31,Female,2.74803,4.534659442,1.13155,3.720479599,Arts,ENFP,E
29,Female,1.60477,7.015865214,9.77298,5.51735469,Unknown,ISTP,I
29,Female,8.27341,4.701469653,6.0385,5.20579895,Sports,ENTJ,E
33,Male,5.01634,7.310471252,0.19227,2.572395894,Arts,ISFP,I
27,Male,0.19759,6.601013327,1.85294,6.16900234,Technology,ISFJ,I
27,Male,3.27398,6.332687487,1.00397,6.544680074,Unknown,ISFP,I
44,Male,5.03291,5.695355938,4.25457,6.98902318,Unknown,INFJ,I
28,Female,7.50984,5.721551659,3.46091,3.319538812,Unknown,ENFP,E
21,Female,7.19883,5.524488403,6.28881,6.140455682,Technology,ENTJ,E
25,Male,3.14198,4.171412248,1.0599,5.932486973,Unknown,INFP,I
26,Male,8.1578,4.379300951,4.83051,5.384386162,Technology,ENFP,E
32,Female,2.00208,4.447446625,4.22878,5.179818769,Arts,INFP,I
20,Female,2.36901,5.587959882,6.03846,7.069991004,Technology,INTP,I
34,Male,7.06297,4.972898148,0.49261,3.773972739,Unknown,ENFP,E
27,Male,8.52131,6.270904219,1.70554,6.547045412,Technology,ESFJ,E
28,Female,0.5643,6.476263519,3.46784,6.55154439,Arts,ISFJ,I
27,Female,4.05102,5.098441225,5.52556,6.221799213,Unknown,INTJ,I
25,Female,9.67684,6.331336212,7.53003,6.410427569,Arts,ESTJ,E
22,Female,4.91603,6.806023458,7.52459,5.948022695,Arts,ESTP,E
29,Female,6.05706,7.903067254,4.85847,4.437139359,Arts,ESTP,E
36,Male,9.96004,7.417729764,4.40797,6.341821768,Arts,ESFJ,E
22,Female,3.86834,5.21937344,9.92588,7.041203249,Arts,ENTJ,E
29,Male,2.29872,5.487687409,9.42341,4.936470746,Unknown,INTP,I
24,Male,9.07236,3.480805027,7.08666,5.126257014,Sports,ENTJ,E
34,Male,1.09389,6.881603512,8.66683,6.560578745,Arts,ISTJ,I
27,Female,1.875,3.948386808,8.16928,6.075004124,Others,INTJ,I
29,Male,1.09716,6.790880106,2.028,5.815183801,Arts,ISFP,I
23,Female,7.81054,7.208747829,9.75713,1.045586894,Sports,ENTP,E
19,Female,0.46619,6.598834519,7.79642,5.673322913,Arts,INTP,I
25,Female,1.82442,2.19210331,4.31222,5.143217614,Unknown,INFP,I
25,Male,6.89002,5.765941703,5.94701,4.877162575,Sports,ENFP,E
33,Female,1.34341,6.236639554,6.07763,5.151177834,Sports,ISTJ,I
26,Female,4.62627,6.825788745,6.89512,7.958253377,Sports,ESTJ,E
34,Male,2.23617,6.181769855,3.0714,6.379985481,Unknown,ISFJ,I
27,Male,4.20256,6.758411848,6.00347,6.343553636,Others,ISFJ,I
31,Female,5.55172,5.523083264,5.45269,1.188965744,Arts,ENTP,E
31,Female,7.00198,6.874991174,6.94644,5.913776271,Others,ESTP,E
29,Male,6.21955,7.315384098,9.37062,6.283714261,Unknown,ESTJ,E
26,Male,1.4511,3.095467538,5.77148,2.818427175,Sports,INFP,I
27,Female,1.77322,6.475051375,5.95659,6.348182883,Sports,ISTJ,I
28,Male,9.68541,4.567546885,5.22495,6.423356826,Arts,ENFJ,E
30,Male,7.01833,6.701786188,5.83945,3.031803351,Arts,ESTP,E
26,Female,9.70307,6.586124474,0.56316,6.398127201,Arts,ESFJ,E
25,Male,5.37439,5.05076347,4.53968,3.231376688,Unknown,ENFP,E
30,Male,6.54452,5.392988172,9.41783,5.514415306,Technology,ENTP,E
27,Female,2.6012,5.525229242,6.43173,6.747337019,Arts,INTJ,I
28,Male,6.44928,3.795629183,9.54686,6.577132247,Unknown,ENTJ,E
22,Male,6.60773,4.311977387,5.72596,6.850906911,Sports,ENFJ,E
20,Male,7.93974,5.75101715,6.79658,5.49391988,Sports,ENTJ,E
23,Female,1.64669,4.761896148,9.37534,2.781366662,Unknown,INTP,I
21,Male,0.34384,4.815182122,4.60311,6.400293545,Unknown,INFJ,I
39,Male,0.02998,5.037016474,2.27127,5.952071408,Others,INFP,I
21,Female,4.40379,5.210181384,3.43169,3.881012397,Technology,INFP,I
22,Male,8.50148,5.85987594,0.98608,3.477258494,Technology,ENFP,E
23,Male,6.49239,6.715281702,5.92932,5.080272219,Sports,ESFJ,E
27,Female,9.39011,4.527316939,1.12323,5.756364769,Sports,ENFJ,E
20,Female,1.87238,4.768990081,5.57966,6.825273507,Others,INTJ,I
23,Male,0.36356,4.83177794,9.93328,6.469801303,Unknown,INTJ,I
26,Male,6.17139,3.607528868,8.57708,3.66795902,Unknown,ENTP,E
35,Female,5.90614,6.476755851,4.72463,6.427347245,Unknown,ESFJ,E
36,Male,3.22161,3.598237264,0.7475,6.745128821,Arts,INFJ,I
30,Male,1.13986,7.548944563,5.00603,3.781618771,Unknown,ISFP,I
32,Female,7.58383,5.803511808,4.38823,2.924391852,Others,ENFP,E
23,Male,6.1913,5.337842058,9.21946,7.248006864,Others,ENTP,E
33,Male,2.28998,6.95792913,5.82139,3.561956638,Unknown,ISFP,I
27,Male,4.77771,5.482569209,7.16896,6.115416534,Arts,INTJ,I
37,Female,5.26858,7.12949049,6.14372,4.591406407,Unknown,ESTP,E
26,Male,8.13243,6.142059805,3.84649,6.373711187,Unknown,ESFJ,E
30,Male,3.15649,7.194371171,4.1904,5.939140665,Arts,ISFP,I
27,Male,0.79147,6.135784529,7.06562,6.095877617,Arts,ISTJ,I
26,Male,0.89305,6.480589537,5.83195,4.323547959,Arts,ISTP,I
36,Male,2.72831,6.949364568,6.69186,6.289938954,Technology,ISTJ,I
28,Female,1.45457,6.679072156,2.41818,4.530758121,Unknown,ISFP,I
28,Male,5.85304,6.139226472,1.20754,6.976434509,Unknown,ESFJ,E
32,Female,4.07943,4.828017934,3.90206,5.885628638,Arts,ENFP,E
33,Female,7.28329,5.903417848,7.73901,6.018944038,Arts,ENTJ,E
38,Female,0.91364,3.305776739,1.44819,6.222520426,Arts,INFJ,I
48,Male,1.30293,6.373024354,9.22103,6.570011079,Technology,ISTJ,I
28,Male,0.22762,5.652812563,6.33658,6.255867434,Unknown,INFJ,I
30,Female,0.66942,6.665428576,3.80727,7.086602757,Technology,ISFJ,I
37,Male,3.80679,2.781930347,0.08066,5.276404032,Technology,INFP,I
25,Male,9.85669,3.150728469,6.8753,5.791635335,Sports,ENTP,E
28,Male,8.4291,6.319304302,4.32125,6.525975481,Sports,ESFJ,E
36,Male,3.33124,6.147416699,2.18874,6.149423726,Unknown,ISFJ,I
34,Male,7.18174,6.843416682,3.60181,3.838748647,Unknown,ESFP,E
23,Female,0.97582,7.299345828,9.43923,6.808824924,Technology,ISTJ,I
26,Male,7.24745,5.630436572,0.06799,6.88174154,Others,ENFJ,E
24,Female,2.92652,6.260571496,6.11106,7.654946939,Technology,ESTJ,E
23,Male,0.42706,5.617309094,4.74909,3.891117439,Technology,INFP,I
26,Male,2.59859,6.270731108,3.72806,5.369678618,Sports,ISFJ,I
26,Female,9.50375,6.385750017,2.56854,5.426277749,Sports,ESFJ,E
25,Female,7.07826,6.234156491,0.25101,7.080639537,Unknown,ESFJ,E
25,Female,3.53619,5.041173618,3.67908,6.879449574,Unknown,INFJ,I
24,Female,4.33877,6.279655522,0.90878,5.407001212,Arts,ISFP,I
26,Female,1.84578,6.103153558,3.28789,6.560593425,Technology,ISFJ,I
25,Male,5.50005,5.762321576,6.71796,6.339297384,Technology,INTJ,I
21,Male,4.39485,5.814190147,2.67238,6.435329564,Technology,ENFJ,E
25,Male,1.15184,4.895135505,2.76504,4.411307289,Unknown,INFP,I
31,Male,1.05251,6.407274489,7.00513,2.792018415,Arts,ISTP,I
26,Female,0.05702,6.202491166,6.86625,4.781787851,Unknown,ISTP,I
30,Male,6.3298,4.969589615,8.18045,3.824282086,Unknown,ENTP,E
33,Female,4.58404,3.502849395,8.01163,6.662818695,Unknown,ENTJ,E
23,Female,4.40114,6.539017372,8.36731,6.039630266,Unknown,ESTJ,E
34,Female,0.11907,7.051272724,0.1235,4.113860108,Unknown,ISFP,I
27,Male,6.95843,6.49731982,0.02514,6.452455887,Unknown,ESFJ,E
31,Female,6.48242,3.503835313,2.39486,6.429326476,Unknown,ENFJ,E
33,Female,5.20606,6.928223479,4.22205,3.607468151,Technology,ESFP,E
26,Female,7.73399,6.282930217,5.35297,5.886191066,Technology,ESFP,E
24,Female,8.07593,6.786511782,5.28721,2.832620853,Unknown,ESFP,E
35,Male,3.88273,6.86619879,8.69807,4.129203768,Unknown,ISTP,I
24,Male,4.50365,5.235925412,7.89606,4.816877808,Technology,INTP,I
30,Female,3.46754,4.998271946,2.84951,5.381977654,Sports,INFJ,I
21,Female,3.92332,4.490034646,6.60233,7.07358022,Unknown,INTJ,I
34,Male,0.80169,6.559783013,0.01762,6.039158637,Technology,ISFJ,I
30,Male,9.96393,5.797538412,9.63919,6.239120684,Technology,ENTJ,E
25,Male,8.01711,3.74267344,2.46049,6.428800786,Technology,ENFJ,E
26,Female,8.35707,6.826628467,8.63083,6.774663051,Unknown,ESTJ,E
21,Female,7.47788,5.865991766,0.7812,1.877814534,Unknown,ENFP,E
33,Male,3.85044,6.112531256,3.15376,6.734136476,Unknown,ISFJ,I
21,Female,3.59126,4.93145019,2.19405,5.341946063,Sports,ENFJ,E
27,Female,1.22822,6.313166317,0.27985,3.989303885,Unknown,ISFP,I
32,Female,8.10061,6.498099591,3.70909,2.284138542,Technology,ESFP,E
26,Female,7.55616,5.050719943,2.27943,5.148033528,Unknown,ENFP,E
23,Female,6.12578,6.172187203,0.57964,2.871880059,Sports,ENFP,E
28,Male,9.54725,5.321986616,8.78742,6.098365852,Others,ENTP,E
21,Female,1.83469,5.614439522,0.40736,6.498705481,Others,INFJ,I
22,Male,3.1814,5.567498766,5.94774,6.333597051,Unknown,INFJ,I
40,Female,0.44469,6.793614354,8.3664,2.724350202,Others,ISTP,I
25,Male,2.19189,5.826700056,6.87443,6.19086032,Others,INTJ,I
25,Female,6.67914,6.205820406,1.1985,6.379749377,Arts,ESFJ,E
27,Male,7.8694,6.233345318,4.12208,6.214844005,Arts,ESFJ,E
28,Male,0.2275,6.274678304,3.66488,4.082334252,Others,ISFP,I
29,Male,5.45405,6.975126199,9.17425,7.062168155,Arts,ESTJ,E
34,Female,2.10633,6.248410329,5.00449,4.114605439,Technology,ISFP,I
27,Male,5.20837,6.156366666,4.73299,6.99289349,Arts,ESFJ,E
30,Female,1.39174,5.973602097,6.53429,2.849598467,Unknown,INTP,I
30,Male,1.22626,6.746964182,1.32691,7.284647971,Others,ISFJ,I
27,Female,0.57851,5.134176195,1.27371,6.439257051,Sports,INFJ,I
28,Male,8.26518,4.412303307,7.12549,5.329067933,Others,ENTP,E
28,Male,3.99763,7.05801264,3.9766,4.354663626,Arts,ESFP,E
26,Female,5.80472,5.065549034,8.23576,5.075133445,Others,ENTP,E
23,Female,7.56251,6.6833757,6.50778,5.25840081,Technology,ESTP,E
24,Male,4.93074,5.874605984,8.44509,3.215570027,Arts,INTP,I
22,Male,1.01868,6.887083564,3.35749,7.161498755,Arts,INFJ,I
31,Female,1.75038,7.852382842,1.69071,3.088582921,Unknown,ISFP,I
28,Female,2.2484,6.103966068,8.9316,5.485074438,Others,ISTP,I
28,Male,2.96441,8.233334456,9.91,5.668062302,Unknown,ISTP,I
23,Male,3.90741,5.564474998,7.36566,6.675744565,Unknown,INTJ,I
33,Male,3.71182,6.528051842,4.07828,6.169843978,Unknown,ISFJ,I
21,Male,1.16295,3.985593794,4.24501,7.066962367,Technology,INFP,I
20,Female,8.80553,6.686372678,7.15812,7.153390061,Unknown,ENTJ,E
25,Female,0.31214,5.827581262,8.53512,4.320956063,Sports,INTP,I
33,Female,0.73944,6.794056991,8.91698,2.036581646,Unknown,ISTP,I
31,Male,1.56392,6.808498285,1.39748,6.182277249,Unknown,ISFJ,I
30,Male,7.36574,6.97302816,8.91189,6.102473759,Unknown,ESTJ,E
30,Male,6.03518,5.274891099,7.98106,8.176756866,Arts,ENTJ,E
30,Male,7.86255,4.442882163,3.0685,6.336719143,Unknown,ENFJ,E
20,Male,3.28245,5.383886584,9.90837,6.005973004,Unknown,INTJ,I
23,Male,3.99668,5.111435515,8.03573,3.464577102,Others,INTP,I
22,Male,1.16056,6.129030369,2.59511,4.684191001,Others,INFP,I
27,Male,1.01376,5.174077616,8.0511,5.409947204,Unknown,INTP,I
21,Male,9.18143,5.271609179,3.28536,4.837668596,Unknown,ENFP,E
25,Male,4.56143,6.660593911,1.88489,6.699269842,Unknown,ISFJ,I
20,Female,3.31323,5.617776911,8.01233,6.544851761,Unknown,ENTJ,E
33,Male,5.7503,4.955436683,8.75358,6.424758334,Unknown,ENTJ,E
23,Male,8.50402,4.358597221,9.40825,5.166984348,Others,ENTP,E
24,Female,6.51656,4.570423181,6.38113,6.254111271,Unknown,ENTJ,E
35,Female,3.75972,7.449647518,3.14448,6.191203609,Sports,ESFJ,E
30,Male,2.68902,6.33228314,8.86588,6.319131621,Others,ISTJ,I
22,Male,2.62477,6.190912859,1.75231,5.202161067,Others,ISFP,I
24,Female,6.59231,6.518363222,6.34675,6.745816629,Technology,ESTJ,E
25,Male,0.73363,4.415845069,5.22029,5.07981038,Technology,INFP,I
29,Female,4.84138,4.839281755,3.43931,3.685626323,Unknown,ENFP,E
24,Male,7.82685,6.428949169,8.26488,6.346676523,Unknown,ESTJ,E
31,Female,0.79564,6.301020243,3.98033,4.160171918,Arts,ISFP,I
25,Male,7.70488,5.676289959,6.84661,2.981813238,Arts,ENTP,E
22,Male,0.79915,5.663090302,0.39119,7.198422187,Unknown,INFJ,I
32,Male,4.2705,6.452361065,1.73624,5.092384505,Sports,ISFJ,I
25,Female,3.0662,6.303219306,5.8849,3.502232598,Unknown,ISTP,I
27,Male,6.93159,4.173422112,6.48789,6.313116068,Unknown,ENFP,E
21,Male,3.18152,5.946773921,3.58572,7.044126398,Others,INFP,I
27,Male,1.85025,5.448620066,5.84634,6.121622642,Arts,INTJ,I
29,Female,6.89375,6.230060934,8.70944,6.693448765,Arts,ESTJ,E
20,Female,7.56749,3.666392346,5.11918,7.311463458,Arts,ENTJ,E
27,Female,7.56938,6.412245551,8.10481,5.071484003,Arts,ESTP,E
31,Female,1.26275,5.132090589,9.53147,6.082339755,Unknown,INTP,I
21,Female,4.30374,6.31957471,8.13709,6.207444899,Technology,ENTJ,E
23,Male,1.95708,5.956753334,6.90015,6.211936127,Unknown,INTJ,I
30,Male,5.86268,6.32467775,9.63695,4.544342784,Unknown,ESTP,E
26,Female,0.2131,6.303088573,0.69828,5.473032162,Unknown,ISFP,I
27,Male,3.55182,3.797988912,1.96874,3.458382247,Sports,INFP,I
39,Male,0.73987,5.915603134,1.73048,7.654901431,Others,INFJ,I
25,Male,5.26174,7.858507946,6.72163,3.850257071,Arts,ISTP,I
22,Male,1.33366,4.463050333,1.23929,2.151523968,Unknown,INFP,I
43,Male,5.00815,6.612375475,5.00328,6.005431903,Unknown,ESFJ,E
34,Male,5.85005,6.23179157,9.24926,4.83372795,Arts,ESTP,E
27,Male,9.5725,6.798229051,5.96365,6.883549886,Unknown,ESFJ,E
20,Male,4.73911,4.559248234,6.45824,4.955079353,Technology,ENFP,E
24,Male,0.76016,3.940826697,3.17164,5.516161776,Others,INFP,I
26,Male,6.91151,7.058310093,8.38565,6.372770295,Arts,ESTJ,E
26,Male,2.10224,4.660342148,8.06208,6.822043681,Unknown,INTJ,I
23,Female,5.88618,6.003832293,1.23989,4.578979704,Arts,ENFP,E
35,Male,8.197,4.182657104,8.22301,5.345409497,Arts,ENTP,E
34,Male,6.98143,6.835817686,4.93976,5.448098645,Arts,ESFP,E
21,Female,1.02398,5.490249865,5.1644,4.739761022,Arts,INTP,I
35,Female,4.44288,3.354256172,5.05612,4.891776546,Unknown,ENFP,E
23,Male,4.87887,5.131595796,3.2909,5.322224154,Unknown,ENFP,E
26,Female,4.39597,6.357159881,1.24793,7.576165788,Unknown,ESFP,E
39,Male,2.39159,6.658919751,6.88887,6.64509114,Others,ISTJ,I
26,Male,6.95693,7.527090134,9.55434,5.815230831,Others,ESTP,E
22,Male,5.07865,4.37605558,4.91387,6.021325676,Arts,ENFJ,E
26,Female,0.98422,6.921828915,5.16943,5.128314276,Sports,ISFJ,I
27,Male,1.30247,6.167014025,5.65422,8.047021598,Unknown,ISFJ,I
27,Male,4.30865,6.423474424,0.85666,4.086239631,Unknown,ISFP,I
33,Male,4.72955,4.522013283,7.91769,5.274702033,Sports,INTJ,I
35,Male,0.06913,6.8473926,9.90547,6.81810574,Arts,ISTJ,I
27,Male,0.95405,7.305523082,8.79104,5.964144044,Sports,ISTJ,I
27,Male,5.54285,7.287719318,1.70037,3.218905122,Arts,ESFP,E
33,Male,3.34832,7.486906316,9.28979,8.106558094,Arts,ISTJ,I
37,Male,0.26757,6.136423845,6.45414,6.570811544,Sports,ISFJ,I
28,Male,3.21321,5.502559996,9.80848,4.166260159,Unknown,INTP,I
20,Male,5.34963,7.362707242,2.80585,6.551477356,Technology,ENFJ,E
20,Female,1.2802,7.057883151,8.48558,2.853149964,Others,INTP,I
27,Male,1.81715,7.266805744,7.21639,4.941312705,Unknown,ISTP,I
28,Male,4.06766,4.063871717,5.3801,6.244237922,Unknown,INFJ,I
31,Male,0.9406,2.877687895,9.92022,4.548859235,Others,INTP,I
41,Male,5.54729,3.802762523,9.44226,5.338354968,Unknown,ENTP,E
31,Female,1.43133,7.27185043,2.23261,3.878102951,Technology,ISFP,I
28,Male,7.56831,7.955485788,1.08792,5.831807051,Arts,ESFP,E
30,Male,8.15067,4.681638895,3.42161,5.871498911,Sports,ENFJ,E
29,Female,5.3635,1.3491613,3.81211,6.353972941,Sports,ENFJ,E
29,Male,4.88066,8.283727388,5.55337,3.352820855,Unknown,ISFP,I
33,Male,9.7497,6.152842201,6.7101,6.154852293,Others,ESTJ,E
30,Male,5.35657,7.734906867,7.48116,5.843886099,Unknown,ISTP,I
33,Male,1.23501,3.775404513,1.00247,6.381950841,Unknown,INFJ,I
39,Male,1.88006,6.712760031,0.36181,7.330967283,Sports,ISFJ,I
23,Male,0.75453,6.635498798,6.54984,6.444350334,Arts,ISTJ,I
28,Male,9.23249,7.209238263,7.17344,6.139974654,Arts,ESTJ,E
28,Male,4.93965,7.209029092,7.87016,3.434313755,Others,ISTP,I
24,Female,5.36133,6.850341857,3.93283,4.497406673,Unknown,ESFP,E
37,Female,1.42672,6.63305786,9.79659,5.920223218,Sports,ISTJ,I
20,Male,3.4334,5.247202893,9.15792,2.831331948,Arts,INTP,I
35,Male,2.49407,4.107076831,1.59407,4.578516589,Unknown,INFP,I
33,Female,5.19406,6.379360299,9.74612,2.761590711,Others,ESTP,E
29,Male,3.82229,5.407874882,2.54748,4.679651889,Arts,INFP,I
25,Female,2.01273,6.333701879,5.42531,6.323745748,Arts,ISTJ,I
26,Male,9.85762,5.863108438,9.59442,5.392888874,Unknown,ENTP,E
20,Female,2.60472,4.453308733,2.80622,6.741902189,Unknown,ENFJ,E
33,Female,1.22143,6.176399172,2.35615,4.786698358,Arts,ISFP,I
26,Male,0.79822,6.273114283,0.92787,6.812479099,Unknown,ISFJ,I
35,Male,0.71024,6.776035869,3.00286,6.675680902,Unknown,ISFJ,I
37,Female,2.61005,4.219096997,7.08041,2.087680609,Unknown,INTP,I
29,Female,3.70455,7.419620631,2.03151,6.919981402,Technology,ISFJ,I
33,Male,7.54471,6.556327404,8.57029,6.238207575,Unknown,ESTJ,E
20,Male,3.13088,2.711388652,7.61683,6.231002327,Technology,INTJ,I
33,Male,3.73503,6.503514971,6.99866,5.345364254,Technology,ISTP,I
35,Male,4.46839,6.281354531,8.08349,5.357052807,Sports,ISTJ,I
26,Male,5.62209,5.581017812,6.44925,6.01602092,Unknown,ENFP,E
27,Male,1.17702,4.913776514,7.6509,2.942109707,Unknown,INTP,I
26,Male,3.12734,6.250790859,2.46371,6.17366827,Unknown,ISFJ,I
22,Female,7.11257,7.058391541,6.70832,3.000764738,Unknown,ESTP,E
25,Male,8.91075,6.233809571,7.87587,6.544073411,Others,ESTJ,E
35,Female,5.13812,7.303699831,8.23131,3.206408024,Unknown,ESTP,E
42,Male,1.46168,6.790136497,1.38206,6.320955756,Others,ISFJ,I
18,Male,1.46243,4.284545249,4.10666,6.037184021,Arts,INFJ,I
28,Male,8.02826,6.028744581,2.5028,5.707324585,Sports,ENFJ,E
21,Male,5.71633,4.946303022,3.04612,6.405129797,Arts,ENFJ,E
26,Male,9.33408,6.692452877,8.86981,6.343161056,Others,ESTJ,E
27,Female,1.66728,3.764976058,1.21921,6.70989057,Unknown,INFJ,I
37,Female,3.03001,5.724563944,8.84068,5.091258092,Technology,INTP,I
30,Male,0.97388,7.009724636,9.58614,6.63264749,Sports,ISTJ,I
32,Female,6.00877,4.418133872,7.86235,6.834332854,Unknown,ENTJ,E
30,Female,5.76532,6.447120244,6.10423,4.21704043,Arts,ESTP,E
29,Female,9.95289,6.846833891,8.54803,6.572205236,Arts,ESTJ,E
38,Male,1.781,6.776469634,9.82898,3.276361989,Arts,ISTP,I
36,Female,7.88596,6.568995874,0.26546,4.704285688,Unknown,ESFP,E
34,Female,2.01301,6.118434779,6.12129,6.298135521,Sports,ISTJ,I
27,Male,3.30782,6.267481923,4.44263,6.124306916,Technology,ISFJ,I
38,Male,3.83482,4.329546859,0.88599,4.294028652,Arts,ENFP,E
26,Male,1.51033,6.585924647,8.41521,6.069157011,Unknown,ISTJ,I
33,Female,3.66727,6.588602751,6.61788,2.727743628,Unknown,ISTP,I
29,Female,2.33741,6.851840676,0.46753,5.431130416,Unknown,ISFP,I
23,Female,5.816,6.855615625,8.53069,3.805952229,Arts,ESTP,E
29,Female,7.48821,6.771043165,3.6837,4.289506125,Technology,ESFP,E
27,Female,0.42772,6.243959315,7.10266,6.261579783,Unknown,ISTJ,I
23,Female,7.67776,6.386144638,6.52858,6.059699323,Others,ENTJ,E
29,Female,2.42679,6.101908196,8.95487,6.141548521,Arts,ISTJ,I
28,Male,7.42352,6.198667267,3.32607,3.347931572,Arts,ESFP,E
26,Female,9.05426,6.304761487,9.07384,5.600262654,Sports,ENTJ,E
37,Female,3.58981,7.530091078,2.08586,3.201625848,Arts,ESFP,E
33,Female,1.18881,7.283344091,6.46338,5.497235163,Arts,ISTP,I
21,Female,7.20154,5.664318096,5.546,4.077488022,Technology,ENTP,E
24,Female,9.04777,3.77488746,5.96789,5.177666677,Others,ENTP,E
29,Male,8.69298,3.831576282,6.48479,6.083397791,Arts,ENTJ,E
24,Female,1.51625,6.262895234,2.11201,5.065913002,Arts,INFP,I
28,Male,1.50864,6.15816927,3.72536,4.585604755,Technology,ISFP,I
23,Female,1.5401,7.121247789,0.89721,6.144977498,Technology,INFP,I
42,Male,6.60479,6.446574244,3.4538,6.108792735,Sports,ESFP,E
26,Female,0.12425,6.091303011,3.68568,6.794398689,Unknown,INFJ,I
21,Male,6.84999,3.836229709,6.99938,3.305465331,Unknown,ENTP,E
25,Male,1.08678,4.527857871,7.4019,6.568751765,Technology,INTJ,I
29,Male,3.62995,6.692704908,7.62643,6.275046573,Unknown,ISTJ,I
23,Female,0.28699,6.361462253,6.62277,4.393480868,Others,ISTP,I
21,Female,3.01379,6.872163974,0.87836,5.942371109,Others,INFP,I
33,Male,7.19952,6.534773289,8.32813,6.847377116,Unknown,ESTJ,E
28,Female,1.04121,8.532759602,0.45245,3.470231504,Unknown,ISFP,I
46,Female,8.84845,6.295598733,2.89327,6.162564994,Unknown,ESFJ,E
33,Male,2.16147,6.779234418,0.11976,4.809844947,Unknown,ISFP,I
27,Male,3.56569,3.125253222,1.91095,6.938428701,Unknown,INFP,I
32,Male,4.70228,5.975087219,9.38532,3.508996968,Unknown,INTP,I
19,Female,6.93038,5.394117975,8.38331,6.057863028,Unknown,ENTJ,E
24,Female,6.70403,6.826900769,9.36472,1.667855785,Arts,ESTP,E
26,Male,3.27989,3.896316237,0.91835,6.714640197,Technology,INFJ,I
31,Male,0.78125,6.22517565,3.46766,5.3901298,Unknown,ISFP,I
39,Female,8.51937,5.543939007,4.83025,6.21044826,Arts,ENTJ,E
27,Male,2.1299,5.851644704,2.08286,5.031013876,Technology,INFP,I
29,Female,1.75237,6.171342249,9.00726,6.721668997,Sports,ISTJ,I
26,Male,5.21708,6.141316475,7.73121,5.328395096,Sports,ISTJ,I
34,Female,2.7906,7.063565591,4.58011,1.573325403,Arts,ISTP,I
24,Female,0.16356,7.290561607,2.9092,3.189762864,Unknown,ISFP,I
26,Male,6.87873,6.373263867,6.98504,4.356782159,Unknown,ESTP,E
26,Female,4.55361,8.364517057,3.57385,6.140483147,Unknown,ESFJ,E
23,Male,9.04081,4.235734447,2.10247,6.534409988,Arts,ENFJ,E
36,Male,6.88047,6.979039943,5.65106,2.070523888,Sports,ESFP,E
21,Female,2.1898,5.089652619,2.7053,6.011050144,Others,INFJ,I
24,Female,9.87262,5.928374117,7.11476,6.72584002,Arts,ENTJ,E
24,Male,6.53303,6.567537594,6.94652,5.120967961,Sports,ESTJ,E
18,Male,3.44514,5.22624947,1.49793,6.847033474,Unknown,INFJ,I
24,Female,6.00278,4.515087981,3.07041,6.045264968,Unknown,ENFP,E
36,Male,4.68674,5.77390237,9.61079,6.093591634,Arts,ENTJ,E
21,Male,6.13835,3.31301952,6.94197,6.030914983,Unknown,ENTP,E
28,Female,6.60727,5.935732633,5.63596,4.250130443,Technology,ENTP,E
26,Female,2.6393,6.880858075,8.66267,6.593525767,Sports,ISTJ,I
22,Male,1.71444,3.857627044,8.1982,2.324784757,Arts,INTP,I
28,Male,7.39549,5.09952881,4.28614,5.204135504,Sports,ENFJ,E
23,Female,3.97969,7.279732259,0.53316,5.652303832,Unknown,ESFP,E
27,Male,3.02371,6.887433739,2.96638,5.483241168,Sports,ISFJ,I
21,Female,2.10862,6.22017688,3.04052,5.371643783,Unknown,INFP,I
25,Female,4.9484,4.216268343,5.86178,2.963831924,Others,ENTP,E
20,Female,0.39248,5.076407613,9.09652,6.739165387,Unknown,INTJ,I
